time,link_id,vehicle_num,velocity_ave
616,152CJ09GVM0152D309GVT00,2,10.1
618,152CJ09GVM0152D309GVT00,2,10.24
679,152CJ09GVM0152D309GVT00,2,10.27
691,152CJ09GVM0152D309GVT00,2,11.04
675,152CJ09GVM0152D309GVT00,2,11.06
667,152CJ09GVM0152D309GVT00,2,11.46
676,152CJ09GVM0152D309GVT00,2,11.72
677,152CJ09GVM0152D309GVT00,2,12.15
651,152CJ09GVM0152D309GVT00,3,9.61
668,152CJ09GVM0152D309GVT00,3,10.03
654,152CJ09GVM0152D309GVT00,4,8.22
669,152CJ09GVM0152D309GVT00,4,8.53
653,152CJ09GVM0152D309GVT00,4,8.59
652,152CJ09GVM0152D309GVT00,4,8.68
671,152CJ09GVM0152D309GVT00,4,9.08
674,152CJ09GVM0152D309GVT00,4,9.46
688,152CJ09GVM0152D309GVT00,4,11.28
684,152CJ09GVM0152D309GVT00,4,11.31
690,152CJ09GVM0152D309GVT00,4,11.35
670,152CJ09GVM0152D309GVT00,4,11.63
682,152CJ09GVM0152D309GVT00,4,11.63
683,152CJ09GVM0152D309GVT00,4,11.89
645,152CJ09GVM0152D309GVT00,4,12.12
644,152CJ09GVM0152D309GVT00,5,12.18
672,152CJ09GVM0152D309GVT00,5,7.65
681,152CJ09GVM0152D309GVT00,5,11.89
673,152CJ09GVM0152D309GVT00,6,9.99
680,152CJ09GVM0152D309GVT00,6,10.77
660,152CK09H2N0152C709H2M00,1,12.65
650,152CK09H2N0152C709H2M00,4,11.77
683,152CK09H2N0152C709H2M00,1,11.99
682,152CK09H2N0152C709H2M00,1,11.61
630,152CK09H2N0152C709H2M00,2,4.18
680,152CK09H2N0152C709H2M00,1,10.98
684,152CK09H2N0152C709H2M00,2,11.22
632,152CK09H2N0152C709H2M00,1,11.92
635,152CK09H2N0152C709H2M00,1,10.79
634,152CK09H2N0152C709H2M00,2,8.77
665,152CK09H2N0152C709H2M00,7,12.36
652,152CK09H2N0152C709H2M00,6,8.25
664,152CK09H2N0152C709H2M00,1,9.6
685,152CK09H2N0152C709H2M00,3,10.73
681,152CK09H2N0152C709H2M00,1,10.74
651,152CK09H2N0152C709H2M00,1,9.36
653,152CK09H2N0152C709H2M00,3,8.42
687,152CK09H2N0152C709H2M00,3,8.95
686,152CK09H2N0152C709H2M00,2,10.21
631,152CK09H2N0152C709H2M00,1,11.03
633,152CK09H2N0152C709H2M00,2,11.13
661,152CK09H2N0152C709H2M00,1,10.49
688,152CK09H2N0152C709H2M00,3,10.5
689,152CK09H2N0152C709H2M00,2,11.02
644,152CK09H2N0152CQ09H2N00,1,7.36
653,152CK09H2N0152CQ09H2N00,1,7.68
678,152CK09H2N0152CQ09H2N00,1,7.69
641,152CK09H2N0152CQ09H2N00,1,7.76
652,152CK09H2N0152CQ09H2N00,1,8.0
654,152CK09H2N0152CQ09H2N00,1,8.23
642,152CK09H2N0152CQ09H2N00,2,5.63
651,152CK09H2N0152CQ09H2N00,2,6.14
645,152CK09H2N0152CQ09H2N00,2,7.49
677,152CK09H2N0152CQ09H2N00,2,8.36
643,152CK09H2N0152CQ09H2N00,4,6.23
650,152CK09H2N0152CQ09H2N00,4,9.22
688,152CL09GVD0152C909GV900,1,4.14
690,152CL09GVD0152C909GV900,1,2.68
668,152CL09GVD0152C909GV900,1,10.03
685,152CL09GVD0152C909GV900,1,8.38
666,152CL09GVD0152C909GV900,1,9.85
665,152CL09GVD0152C909GV900,1,2.14
670,152CL09GVD0152C909GV900,1,8.05
645,152CL09GVD0152C909GV900,1,8.56
686,152CL09GVD0152C909GV900,2,5.54
689,152CL09GVD0152C909GV900,2,6.07
687,152CL09GVD0152C909GV900,2,6.22
636,152CL09GVD0152C909GV900,2,9.28
639,152CL09GVD0152C909GV900,3,10.38
669,152CL09GVD0152C909GV900,4,10.48
644,152CL09GVD0152C909GV900,4,9.69
638,152CL09GVD0152C909GV900,4,10.24
642,152CL09GVD0152C909GV900,4,9.25
641,152CL09GVD0152C909GV900,7,9.93
643,152CL09GVD0152C909GV900,7,9.71
640,152CL09GVD0152C909GV900,8,9.73
660,152CL09GVD0152CJ09GVM00,1,5.48
662,152CL09GVD0152CJ09GVM00,1,6.11
630,152CL09GVD0152CJ09GVM00,1,7.49
691,152CL09GVD0152CJ09GVM00,1,8.68
665,152CL09GVD0152CJ09GVM00,1,9.98
642,152CL09GVD0152CJ09GVM00,1,10.07
643,152CL09GVD0152CJ09GVM00,1,10.2
678,152CL09GVD0152CJ09GVM00,1,11.16
644,152CL09GVD0152CJ09GVM00,1,11.48
677,152CL09GVD0152CJ09GVM00,2,4.41
666,152CL09GVD0152CJ09GVM00,2,8.11
640,152CL09GVD0152CJ09GVM00,2,9.74
664,152CL09GVD0152CJ09GVM00,2,11.15
670,152CL09GVD0152CJ09GVM00,3,5.95
669,152CL09GVD0152CJ09GVM00,3,6.2
676,152CL09GVD0152CJ09GVM00,3,6.98
668,152CL09GVD0152CJ09GVM00,3,7.04
663,152CL09GVD0152CJ09GVM00,3,7.7
675,152CL09GVD0152CJ09GVM00,3,7.72
667,152CL09GVD0152CJ09GVM00,3,8.06
625,152CL09GVD0152CJ09GVM00,3,10.49
629,152CL09GVD0152CJ09GVM00,3,11.17
641,152CL09GVD0152CJ09GVM00,3,11.66
627,152CL09GVD0152CJ09GVM00,4,6.67
687,152CL09GVD0152CJ09GVM00,4,11.5
628,152CL09GVD0152CJ09GVM00,4,10.71
685,152CL09GVD0152CJ09GVM00,4,8.02
690,152CL09GVD0152CJ09GVM00,4,8.25
681,152CL09GVD0152CJ09GVM00,5,8.1
686,152CL09GVD0152CJ09GVM00,5,10.5
661,152CL09GVD0152CJ09GVM00,5,11.2
679,152CL09GVD0152CJ09GVM00,5,11.33
689,152CL09GVD0152CJ09GVM00,7,8.37
626,152CL09GVD0152CJ09GVM00,7,9.75
682,152CL09GVD0152CJ09GVM00,8,8.39
683,152CL09GVD0152CJ09GVM00,8,12.01
680,152CL09GVD0152CJ09GVM00,9,7.72
684,152CL09GVD0152CJ09GVM00,11,7.54
688,152CL09GVD0152CJ09GVM00,11,11.72
666,152CL09GVD0152CO09GV100,2,12.16
681,152CL09GVD0152CO09GV100,2,13.1
637,152CL09GVD0152CO09GV100,4,13.1
652,152CL09GVD0152CO09GV100,2,10.41
660,152CL09GVD0152CO09GV100,3,12.92
665,152CL09GVD0152CO09GV100,2,13.17
628,152CL09GVD0152CO09GV100,1,11.02
680,152CL09GVD0152CO09GV100,1,12.44
641,152CL09GVD0152CO09GV100,13,12.79
655,152CL09GVD0152CO09GV100,2,12.94
629,152CL09GVD0152CO09GV100,1,13.18
620,152CL09GVD0152CO09GV100,2,11.65
645,152CL09GVD0152CO09GV100,1,12.71
621,152CL09GVD0152CO09GV100,4,12.07
636,152CL09GVD0152CO09GV100,2,11.64
672,152CL09GVD0152CO09GV100,5,11.51
664,152CL09GVD0152CO09GV100,2,11.65
639,152CL09GVD0152CO09GV100,1,11.69
626,152CL09GVD0152CO09GV100,13,11.81
684,152CL09GVD0152CO09GV100,1,11.89
623,152CL09GVD0152CO09GV100,1,11.97
644,152CL09GVD0152CO09GV100,3,12.09
653,152CL09GVD0152CO09GV100,10,12.14
643,152CL09GVD0152CO09GV100,10,12.15
668,152CL09GVD0152CO09GV100,3,12.16
682,152CL09GVD0152CO09GV100,5,12.33
640,152CL09GVD0152CO09GV100,4,12.46
646,152CL09GVD0152CO09GV100,3,12.57
674,152CL09GVD0152CO09GV100,2,12.14
675,152CL09GVD0152CO09GV100,2,12.6
654,152CL09GVD0152CO09GV100,1,12.57
647,152CL09GVD0152CO09GV100,2,11.88
642,152CL09GVD0152CO09GV100,4,11.84
671,152CL09GVD0152CO09GV100,5,12.33
650,152CL09GVD0152CO09GV100,2,12.46
638,152CL09GVD0152CO09GV100,1,12.59
669,152CL09GVD0152CO09GV100,13,12.84
663,152CL09GVD0152CO09GV100,9,12.2
624,152CL09GVD0152CO09GV100,1,12.28
685,152CL09GVD0152CO09GV100,4,12.62
673,152CL09GVD0152CO09GV100,1,12.3
649,152CL09GVD0152CO09GV100,2,12.32
661,152CL09GVD0152CO09GV100,6,11.81
651,152CL09GVD0152CO09GV100,1,10.97
662,152CL09GVD0152CO09GV100,9,11.16
670,152CL09GVD0152CO09GV100,1,11.38
648,152CL09GVD0152CO09GV100,1,11.01
683,152CL09GVD0152CO09GV100,1,11.57
669,152CL09GVD0152CR09GVF00,2,4.55
670,152CL09GVD0152CR09GVF00,2,4.95
635,152CL09GVD0152CR09GVF00,9,8.36
625,152CL09GVD0152CR09GVF00,1,8.68
679,152CL09GVD0152CR09GVF00,1,8.82
674,152CL09GVD0152CR09GVF00,2,9.06
623,152CL09GVD0152CR09GVF00,5,9.23
621,152CL09GVD0152CR09GVF00,2,9.62
636,152CL09GVD0152CR09GVF00,2,9.8
639,152CL09GVD0152CR09GVF00,2,10.59
664,152CL09GVD0152CR09GVF00,1,3.13
666,152CL09GVD0152CR09GVF00,3,3.96
665,152CL09GVD0152CR09GVF00,1,4.15
667,152CL09GVD0152CR09GVF00,2,4.22
663,152CL09GVD0152CR09GVF00,1,4.81
620,152CL09GVD0152CR09GVF00,3,8.03
624,152CL09GVD0152CR09GVF00,11,8.59
675,152CL09GVD0152CR09GVF00,1,9.24
645,152CL09GVD0152CR09GVF00,1,9.44
638,152CL09GVD0152CR09GVF00,2,9.64
662,152CL09GVD0152CR09GVF00,1,3.53
637,152CL09GVD0152CR09GVF00,1,9.06
676,152CL09GVD0152CR09GVF00,1,10.2
661,152CL09GVD0152CR09GVF00,4,3.09
660,152CL09GVD0152CR09GVF00,3,4.09
642,152CL09GVD0152CR09GVF00,7,9.5
673,152CL09GVD0152CR09GVF00,2,8.53
643,152CL09GVD0152CR09GVF00,2,9.73
640,152CL09GVD0152CR09GVF00,10,9.75
644,152CL09GVD0152CR09GVF00,5,9.72
641,152CL09GVD0152CR09GVF00,6,9.72
650,152CL09H1J0152D309H1N00,1,8.34
618,152CL09H1J0152D309H1N00,1,8.68
649,152CL09H1J0152D309H1N00,2,8.82
645,152CL09H1J0152D309H1N00,2,8.94
616,152CL09H1J0152D309H1N00,1,9.31
648,152CL09H1J0152D309H1N00,1,10.07
647,152CL09H1J0152D309H1N00,1,9.26
619,152CL09H1J0152D309H1N00,2,10.12
620,152CL09H1J0152D309H1N00,1,9.32
646,152CL09H1J0152D309H1N00,3,9.01
661,152CM09H1B0152D509H1E00,1,10.38
662,152CM09H1B0152D509H1E00,1,10.5
663,152CM09H1B0152D509H1E00,2,10.79
664,152CM09H1B0152D509H1E00,3,10.56
640,152CM09H2G0152CK09H2N00,2,9.5
645,152CM09H2G0152CK09H2N00,2,9.6
642,152CM09H2G0152CK09H2N00,3,9.89
641,152CM09H2G0152CK09H2N00,2,9.47
672,152CO09GV10152CL09GVD00,1,10.44
665,152CO09GV10152CL09GVD00,1,7.98
619,152CO09GV10152CL09GVD00,1,10.57
670,152CO09GV10152CL09GVD00,1,9.97
622,152CO09GV10152CL09GVD00,1,9.53
684,152CO09GV10152CL09GVD00,1,11.98
630,152CO09GV10152CL09GVD00,1,0.89
667,152CO09GV10152CL09GVD00,2,8.11
645,152CO09GV10152CL09GVD00,2,9.38
617,152CO09GV10152CL09GVD00,2,9.55
682,152CO09GV10152CL09GVD00,2,10.05
683,152CO09GV10152CL09GVD00,2,10.23
680,152CO09GV10152CL09GVD00,2,10.46
621,152CO09GV10152CL09GVD00,2,10.54
660,152CO09GV10152CL09GVD00,2,11.68
650,152CO09GV10152CL09GVD00,2,11.7
620,152CO09GV10152CL09GVD00,3,7.25
629,152CO09GV10152CL09GVD00,3,9.38
687,152CO09GV10152CL09GVD00,3,9.57
681,152CO09GV10152CL09GVD00,3,11.1
666,152CO09GV10152CL09GVD00,3,11.15
646,152CO09GV10152CL09GVD00,4,10.3
669,152CO09GV10152CL09GVD00,4,9.98
657,152CO09GV10152CL09GVD00,4,10.8
615,152CO09GV10152CL09GVD00,4,10.22
627,152CO09GV10152CL09GVD00,5,8.69
675,152CO09GV10152CL09GVD00,5,8.85
626,152CO09GV10152CL09GVD00,5,9.56
628,152CO09GV10152CL09GVD00,5,9.79
668,152CO09GV10152CL09GVD00,5,10.07
648,152CO09GV10152CL09GVD00,5,10.46
686,152CO09GV10152CL09GVD00,5,10.69
616,152CO09GV10152CL09GVD00,5,11.29
673,152CO09GV10152CL09GVD00,6,9.18
678,152CO09GV10152CL09GVD00,6,9.37
679,152CO09GV10152CL09GVD00,6,9.67
624,152CO09GV10152CL09GVD00,6,9.68
659,152CO09GV10152CL09GVD00,6,9.75
677,152CO09GV10152CL09GVD00,6,9.9
623,152CO09GV10152CL09GVD00,6,10.11
676,152CO09GV10152CL09GVD00,6,10.18
685,152CO09GV10152CL09GVD00,6,10.25
689,152CO09GV10152CL09GVD00,6,11.25
655,152CO09GV10152CL09GVD00,6,11.32
618,152CO09GV10152CL09GVD00,6,12.06
647,152CO09GV10152CL09GVD00,7,11.69
658,152CO09GV10152CL09GVD00,7,11.13
656,152CO09GV10152CL09GVD00,7,10.6
688,152CO09GV10152CL09GVD00,8,10.51
649,152CO09GV10152CL09GVD00,9,10.76
625,152CO09GV10152CL09GVD00,9,11.32
690,152CO09GV10152DS09GV700,1,9.9
630,152CO09GV10152DS09GV700,1,10.73
628,152CO09GV10152DS09GV700,1,11.01
666,152CO09GV10152DS09GV700,1,11.5
663,152CO09GV10152DS09GV700,1,11.74
670,152CO09GV10152DS09GV700,1,11.94
685,152CO09GV10152DS09GV700,1,12.08
688,152CO09GV10152DS09GV700,1,12.61
665,152CO09GV10152DS09GV700,2,12.79
661,152CO09GV10152DS09GV700,2,12.8
687,152CO09GV10152DS09GV700,2,12.96
626,152CO09GV10152DS09GV700,3,10.73
627,152CO09GV10152DS09GV700,3,11.75
629,152CO09GV10152DS09GV700,3,11.79
662,152CO09GV10152DS09GV700,3,11.84
689,152CO09GV10152DS09GV700,3,12.07
664,152CO09GV10152DS09GV700,3,13.1
669,152CO09GV10152DS09GV700,6,11.69
667,152CO09GV10152DS09GV700,6,11.69
668,152CO09GV10152DS09GV700,9,13.1
689,152CO09H2B0152CD09H2700,1,6.85
685,152CO09H2B0152CD09H2700,1,7.52
651,152CO09H2B0152CD09H2700,1,7.62
688,152CO09H2B0152CD09H2700,1,8.06
645,152CO09H2B0152CD09H2700,1,8.13
628,152CO09H2B0152CD09H2700,1,9.71
686,152CO09H2B0152CD09H2700,2,8.18
626,152CO09H2B0152CD09H2700,2,8.49
687,152CO09H2B0152CD09H2700,2,10.44
644,152CO09H2B0152CD09H2700,2,10.59
650,152CO09H2B0152CD09H2700,3,6.45
629,152CO09H2B0152CD09H2700,3,7.0
641,152CO09H2B0152CD09H2700,3,7.62
649,152CO09H2B0152CD09H2700,3,8.23
646,152CO09H2B0152CD09H2700,4,7.94
640,152CO09H2B0152CD09H2700,4,7.11
648,152CO09H2B0152CD09H2700,5,7.59
647,152CO09H2B0152CD09H2700,6,8.01
666,152CP09H0U0152C909H0R00,4,9.02
628,152CP09H0U0152C909H0R00,6,9.06
620,152CP09H0U0152C909H0R00,1,9.22
634,152CP09H0U0152C909H0R00,4,9.23
629,152CP09H0U0152C909H0R00,1,9.77
647,152CP09H0U0152C909H0R00,2,9.97
635,152CP09H0U0152C909H0R00,1,12.19
662,152CP09H0U0152C909H0R00,3,12.27
653,152CP09H0U0152C909H0R00,3,12.52
646,152CP09H0U0152C909H0R00,1,13.24
652,152CP09H0U0152C909H0R00,2,7.97
615,152CP09H0U0152C909H0R00,3,8.68
626,152CP09H0U0152C909H0R00,6,9.07
645,152CP09H0U0152C909H0R00,3,10.97
664,152CP09H0U0152C909H0R00,1,12.5
632,152CP09H0U0152C909H0R00,4,9.54
633,152CP09H0U0152C909H0R00,3,9.93
619,152CP09H0U0152C909H0R00,8,10.08
650,152CP09H0U0152C909H0R00,4,10.58
627,152CP09H0U0152C909H0R00,2,12.19
649,152CP09H0U0152C909H0R00,3,12.41
651,152CP09H0U0152C909H0R00,1,12.52
641,152CP09H0U0152C909H0R00,3,12.87
665,152CP09H0U0152C909H0R00,1,12.33
643,152CP09H0U0152C909H0R00,1,12.15
644,152CP09H0U0152C909H0R00,3,8.67
618,152CP09H0U0152C909H0R00,1,12.19
642,152CP09H0U0152C909H0R00,2,9.63
616,152CP09H0U0152C909H0R00,2,12.93
617,152CP09H0U0152C909H0R00,1,8.77
634,152CQ09H2N0152CK09H2N00,3,6.36
685,152CQ09H2N0152CK09H2N00,2,6.44
682,152CQ09H2N0152CK09H2N00,1,6.5
680,152CQ09H2N0152CK09H2N00,1,6.62
686,152CQ09H2N0152CK09H2N00,1,6.82
635,152CQ09H2N0152CK09H2N00,3,6.93
632,152CQ09H2N0152CK09H2N00,1,6.93
630,152CQ09H2N0152CK09H2N00,1,7.84
689,152CQ09H2N0152CK09H2N00,3,9.36
631,152CQ09H2N0152CK09H2N00,1,6.61
681,152CQ09H2N0152CK09H2N00,1,4.53
683,152CQ09H2N0152CK09H2N00,2,6.23
688,152CQ09H2N0152CK09H2N00,1,6.7
633,152CQ09H2N0152CK09H2N00,6,8.6
684,152CQ09H2N0152CK09H2N00,1,6.22
643,152CQ09H2N0152D309H2N00,1,6.15
642,152CQ09H2N0152D309H2N00,1,6.63
644,152CQ09H2N0152D309H2N00,1,7.25
651,152CQ09H2N0152D309H2N00,1,8.14
650,152CQ09H2N0152D309H2N00,1,8.45
653,152CQ09H2N0152D309H2N00,2,6.28
645,152CQ09H2N0152D309H2N00,2,7.34
654,152CQ09H2N0152D309H2N00,2,7.48
652,152CQ09H2N0152D309H2N00,2,7.67
677,152CQ09H2N0152D309H2N00,2,8.86
641,152CQ09H2N0152D309H2N00,3,7.59
678,152CQ09H2N0152D309H2N00,6,7.38
644,152CR09GVF0152CL09GVD00,1,4.26
691,152CR09GVF0152CL09GVD00,5,5.16
645,152CR09GVF0152CL09GVD00,2,5.34
665,152CR09GVF0152CL09GVD00,4,5.35
689,152CR09GVF0152CL09GVD00,2,5.57
687,152CR09GVF0152CL09GVD00,2,5.82
669,152CR09GVF0152CL09GVD00,3,6.89
681,152CR09GVF0152CL09GVD00,1,8.91
690,152CR09GVF0152CL09GVD00,1,4.06
667,152CR09GVF0152CL09GVD00,2,4.56
639,152CR09GVF0152CL09GVD00,2,4.67
688,152CR09GVF0152CL09GVD00,2,4.7
685,152CR09GVF0152CL09GVD00,3,5.36
670,152CR09GVF0152CL09GVD00,1,5.7
663,152CR09GVF0152CL09GVD00,2,5.96
660,152CR09GVF0152CL09GVD00,2,5.96
662,152CR09GVF0152CL09GVD00,1,5.99
664,152CR09GVF0152CL09GVD00,1,6.31
635,152CR09GVF0152CL09GVD00,1,6.86
636,152CR09GVF0152CL09GVD00,5,7.39
683,152CR09GVF0152CL09GVD00,4,9.55
682,152CR09GVF0152CL09GVD00,2,9.71
666,152CR09GVF0152CL09GVD00,2,9.74
686,152CR09GVF0152CL09GVD00,2,4.57
642,152CR09GVF0152CL09GVD00,1,5.61
643,152CR09GVF0152CL09GVD00,2,5.81
638,152CR09GVF0152CL09GVD00,2,9.16
684,152CR09GVF0152CL09GVD00,4,6.65
641,152CR09GVF0152CL09GVD00,2,5.53
640,152CR09GVF0152CL09GVD00,2,5.42
661,152CR09GVF0152CL09GVD00,3,7.07
655,152CR09GVF0152D709GVJ00,1,7.31
654,152CR09GVF0152D709GVJ00,1,9.48
674,152CR09GVF0152D709GVJ00,1,9.6
645,152CR09GVF0152D709GVJ00,1,9.94
625,152CR09GVF0152D709GVJ00,1,10.28
673,152CR09GVF0152D709GVJ00,1,10.29
642,152CR09GVF0152D709GVJ00,1,10.45
621,152CR09GVF0152D709GVJ00,1,10.59
651,152CR09GVF0152D709GVJ00,2,9.5
643,152CR09GVF0152D709GVJ00,2,10.27
620,152CR09GVF0152D709GVJ00,2,9.87
641,152CR09GVF0152D709GVJ00,2,10.22
658,152CR09GVF0152D709GVJ00,2,7.33
653,152CR09GVF0152D709GVJ00,2,8.8
656,152CR09GVF0152D709GVJ00,2,8.24
624,152CR09GVF0152D709GVJ00,2,10.72
650,152CR09GVF0152D709GVJ00,3,8.53
675,152CR09GVF0152D709GVJ00,3,9.16
640,152CR09GVF0152D709GVJ00,3,10.67
670,152CR09GVF0152D709GVJ00,4,8.42
676,152CR09GVF0152D709GVJ00,4,8.42
679,152CR09GVF0152D709GVJ00,4,0.89
671,152CR09GVF0152D709GVJ00,5,9.37
670,152CT09H210152CH09H1T00,1,8.7
623,152CT09H210152CH09H1T00,1,9.56
667,152CT09H210152CH09H1T00,2,9.97
626,152CT09H210152CH09H1T00,4,10.71
625,152CT09H210152CH09H1T00,1,10.81
668,152CT09H210152CH09H1T00,2,10.81
669,152CT09H210152CH09H1T00,1,10.28
621,152CT09H210152CH09H1T00,4,10.74
666,152CT09H210152CH09H1T00,1,10.8
622,152CT09H210152CH09H1T00,2,10.59
624,152CT09H210152CH09H1T00,1,10.85
649,152CT09H210152CO09H2B00,1,8.22
650,152CT09H210152CO09H2B00,1,8.79
647,152CT09H210152CO09H2B00,2,9.65
648,152CT09H210152CO09H2B00,3,8.43
646,152CT09H210152CO09H2B00,3,8.98
645,152CT09H210152DK09H2600,1,10.35
632,152CT09H210152DK09H2600,1,12.79
636,152CT09H210152DK09H2600,1,11.38
631,152CT09H210152DK09H2600,1,11.2
624,152CT09H210152DK09H2600,1,11.84
635,152CT09H210152DK09H2600,1,12.39
619,152CT09H210152DK09H2600,1,10.66
680,152CT09H210152DK09H2600,1,10.2
638,152CT09H210152DK09H2600,1,12.08
622,152CT09H210152DK09H2600,1,12.66
643,152CT09H210152DK09H2600,2,13.07
623,152CT09H210152DK09H2600,2,12.54
677,152CT09H210152DK09H2600,2,11.21
644,152CT09H210152DK09H2600,2,10.97
678,152CT09H210152DK09H2600,2,11.96
641,152CT09H210152DK09H2600,2,10.93
621,152CT09H210152DK09H2600,2,11.19
676,152CT09H210152DK09H2600,2,12.57
633,152CT09H210152DK09H2600,3,10.87
639,152CT09H210152DK09H2600,3,12.83
675,152CT09H210152DK09H2600,3,12.69
674,152CT09H210152DK09H2600,3,12.58
640,152CT09H210152DK09H2600,3,9.26
672,152CT09H210152DK09H2600,3,9.99
634,152CT09H210152DK09H2600,3,11.89
616,152CT09H210152DK09H2600,4,12.81
637,152CT09H210152DK09H2600,4,11.48
679,152CT09H210152DK09H2600,4,11.28
673,152CT09H210152DK09H2600,5,11.01
642,152CT09H210152DK09H2600,5,11.89
625,152CT09H210152DK09H2600,7,11.21
620,152CT09H210152DK09H2600,11,11.26
636,152CU09H0D0152DE09H0J00,1,8.31
689,152CU09H0D0152DE09H0J00,1,8.74
687,152CU09H0D0152DE09H0J00,1,8.99
637,152CU09H0D0152DE09H0J00,1,9.79
677,152CU09H0D0152DE09H0J00,1,10.15
684,152CU09H0D0152DE09H0J00,1,10.6
676,152CU09H0D0152DE09H0J00,1,10.74
639,152CU09H0D0152DE09H0J00,2,9.01
673,152CU09H0D0152DE09H0J00,2,9.32
675,152CU09H0D0152DE09H0J00,2,9.32
688,152CU09H0D0152DE09H0J00,2,10.31
671,152CU09H0D0152DE09H0J00,2,10.35
682,152CU09H0D0152DE09H0J00,2,10.36
640,152CU09H0D0152DE09H0J00,2,10.67
683,152CU09H0D0152DE09H0J00,2,10.73
679,152CU09H0D0152DE09H0J00,3,8.59
635,152CU09H0D0152DE09H0J00,3,10.07
685,152CU09H0D0152DE09H0J00,3,10.11
638,152CU09H0D0152DE09H0J00,3,10.18
690,152CU09H0D0152DE09H0J00,3,10.56
672,152CU09H0D0152DE09H0J00,3,10.58
680,152CU09H0D0152DE09H0J00,4,10.04
681,152CU09H0D0152DE09H0J00,4,10.46
686,152CU09H0D0152DE09H0J00,6,10.71
685,152D009H2B0152CO09H2B00,1,6.03
689,152D009H2B0152CO09H2B00,1,6.42
688,152D009H2B0152CO09H2B00,1,6.46
687,152D009H2B0152CO09H2B00,1,6.65
686,152D009H2B0152CO09H2B00,2,6.04
644,152D009H2B0152CO09H2B00,2,6.3
641,152D009H2B0152CO09H2B00,2,6.45
628,152D009H2B0152CO09H2B00,2,7.27
626,152D009H2B0152CO09H2B00,2,8.61
629,152D009H2B0152CO09H2B00,3,9.62
640,152D009H2B0152CO09H2B00,4,9.87
668,152D309GVT0152CJ09GVM00,2,9.93
663,152D309GVT0152CJ09GVM00,4,11.79
630,152D309GVT0152CJ09GVM00,6,11.2
624,152D309GVT0152CJ09GVM00,6,12.99
687,152D309GVT0152CJ09GVM00,4,12.11
643,152D309GVT0152CJ09GVM00,8,12.81
672,152D309GVT0152CJ09GVM00,1,10.95
623,152D309GVT0152CJ09GVM00,11,11.91
647,152D309GVT0152CJ09GVM00,1,11.99
650,152D309GVT0152CJ09GVM00,6,12.85
619,152D309GVT0152CJ09GVM00,2,12.44
690,152D309GVT0152CJ09GVM00,2,12.15
617,152D309GVT0152CJ09GVM00,1,12.62
637,152D309GVT0152CJ09GVM00,4,12.65
664,152D309GVT0152CJ09GVM00,3,12.89
621,152D309GVT0152CJ09GVM00,3,11.34
680,152D309GVT0152CJ09GVM00,1,11.69
689,152D309GVT0152CJ09GVM00,1,12.45
666,152D309GVT0152CJ09GVM00,1,11.97
661,152D309GVT0152CJ09GVM00,1,9.83
626,152D309GVT0152CJ09GVM00,7,10.07
636,152D309GVT0152CJ09GVM00,2,10.52
616,152D309GVT0152CJ09GVM00,2,11.09
639,152D309GVT0152CJ09GVM00,8,11.16
651,152D309GVT0152CJ09GVM00,1,11.28
662,152D309GVT0152CJ09GVM00,2,11.71
618,152D309GVT0152CJ09GVM00,5,12.04
644,152D309GVT0152CJ09GVM00,1,12.21
660,152D309GVT0152CJ09GVM00,4,12.78
652,152D309GVT0152CJ09GVM00,3,12.79
645,152D309GVT0152CJ09GVM00,3,12.92
646,152D309GVT0152CJ09GVM00,6,12.92
669,152D309GVT0152CJ09GVM00,11,9.66
648,152D309GVT0152CJ09GVM00,2,11.7
627,152D309GVT0152CJ09GVM00,3,12.34
629,152D309GVT0152CJ09GVM00,2,12.37
673,152D309GVT0152CJ09GVM00,1,12.88
675,152D309GVT0152CJ09GVM00,7,13.16
653,152D309GVT0152CJ09GVM00,1,7.06
670,152D309GVT0152CJ09GVM00,2,10.39
649,152D309GVT0152CJ09GVM00,4,10.75
628,152D309GVT0152CJ09GVM00,2,11.94
671,152D309GVT0152CJ09GVM00,8,12.8
685,152D309GVT0152CJ09GVM00,1,13.19
674,152D309GVT0152CJ09GVM00,7,12.9
654,152D309GVT0152CJ09GVM00,1,13.35
655,152D309GVT0152CJ09GVM00,1,4.15
657,152D309GVT0152CJ09GVM00,2,12.27
641,152D309GVT0152CJ09GVM00,2,11.41
659,152D309GVT0152CJ09GVM00,7,12.46
676,152D309GVT0152CJ09GVM00,1,12.34
640,152D309GVT0152CJ09GVM00,1,13.17
625,152D309GVT0152CJ09GVM00,9,11.3
686,152D309GVT0152CJ09GVM00,1,10.62
658,152D309GVT0152CJ09GVM00,1,11.85
679,152D309GVT0152CJ09GVM00,10,12.69
642,152D309GVT0152CJ09GVM00,2,12.77
677,152D309GVT0152CJ09GVM00,3,11.06
678,152D309GVT0152CJ09GVM00,1,11.86
656,152D309GVT0152CJ09GVM00,4,12.45
684,152D309GVT0152CU09H0D00,2,9.96
686,152D309GVT0152CU09H0D00,2,8.75
681,152D309GVT0152CU09H0D00,1,7.62
683,152D309GVT0152CU09H0D00,1,8.37
682,152D309GVT0152CU09H0D00,1,8.42
618,152D309GVT0152DL09H0400,1,11.44
615,152D309GVT0152DL09H0400,1,11.77
617,152D309GVT0152DL09H0400,1,12.21
685,152D309GVT0152DL09H0400,1,12.49
671,152D309GVT0152DL09H0400,1,12.7
